employee_id,department,department_position,employment_type,job_type,job_location,years_at_company,yearly_salary,termination_status
E01736,  Engineering ,Manager,Fll Time,in person,Los Aneles,20,132412,  Active 
E02369,hr,Manager,Prt Time,Hybrid,LosAngeles,2,126885,  active 
E03602,Markting,  manager ,  Part Time ,Remot,  Los Angeles ,16,123093,  Inactive 
E03076,Finance,Manager,Part Time,In Person,Los Angeles,18,134166,Active
E02295,Marketing,Manager,Prt Time,Remot,Los Aneles,19,137482,Inactiv
E00472,Marketing,manager,full time,REMOTE,LosAngeles,17,136398,  Inactive 
E02032,Slaes,Manager,Fll Time,In Person,LosAngeles,8,130503,  Active 
E03440,It,  Manager ,Full Time,  Remote ,  Los Angeles ,17,139046,Active
E02025,Sales,Manager,PART TIME,  Hybrid ,Los Aneles,18,139083,ACTIVE
E00678,MARKETING,Manager,Part Time,Hybrid,los angeles,3,135907,Active
E03050,Marketing,manager,Part Time,In Persn,Los Aneles,10,120291,Active
E00440,Enginerring,manager,  Full Time ,  Remote ,LosAngeles,11,122190,ACTIVE
E01365,Finance,Manger,  part time ,  Remote ,Los Angeles,16,121686,  active 
E01364,Marketing,Manager,Fll Time,In Person,Los Angeles,4,123723,Inactve
E03663,Markting,  Manager ,Part Time,  Remote ,  Los Angeles ,8,139677,Activ
E01534,  Sales ,  Manager ,FULL TIME,In Person,  Los Angeles ,12,132572,  Active 
E02208,  Finance ,manager,FULL TIME,HYBRID,Los Angeles,2,136786,active
E03080,hr,  manager ,part time,In Person,  Los Angeles ,8,128340,active
E02183,  Sales ,Manger,part time,  In Person ,Los Angeles,9,138352,Active
E03851,Engineering,Manager,Part Time,In Person,Los Angeles,5,131441,Active
E00919,Hr,MANAGER,Full Time,  Remote ,LosAngeles,14,135437,Actve
E01811,Finance,Manager,Fulltime,Hybrid,Los Aneles,11,127710,INACTIVE
E01812,Finace,manager,Part Time,Remot,LosAngeles,18,136178,Active
E01813,FINANCE,  Manager ,PART TIME,Hyrid,Los Angeles,11,138216,Actve
E01068,Finance,manager,part time,hybrid,  Los Angeles ,20,130654,ACTIVE
E00922,  Engineering ,manager,Part Time,  HYBRID ,los angeles,14,128068,Inactive
E01526,HR,  Manager ,  Part Time ,In Person,LosAngeles,14,125049,Actve
E02852,MARKETING,Manager,Parttime,Remote,LosAngeles,17,135350,ACTIVE
E01216,  Engineering ,Manager,Fll Time,Remote,Los Angeles,13,122462,  Active 
E02528,  It ,Manager,  Full Time ,  Remote ,  Los Angeles ,7,126902,Inactiv
E00386,Finance,  manager ,  Full Time ,Inperson,  Los Angeles ,6,134072,Active
E02144,It,Manger,  PART TIME ,In Persn,Los Aneles,2,126893,active
E02926,Finace,Manager,  Full Time ,  Remote ,  Los Angeles ,4,132176,Active
E00235,  Sales ,Managr,Part Time,  Hybrid ,  LOS ANGELES ,5,135548,Active
E00042,engineering,Manager,  PART TIME ,IN PERSON,Los Angeles,19,124616,Active
E00364,it,Manager,  Full Time ,  In Person ,  Los Angeles ,15,133041,  Inactive 
E00360,  Hr ,  Manager ,  part time ,Inperson,LosAngeles,19,127369,Active
E01851,Enginerring,  Manager ,  Full Time ,  Hybrid ,  Los Angeles ,5,134176,INACTIVE
E03826,Finance,  manager ,Fulltime,  In Person ,Los Angeles,2,121719,active
E00889,Hr,SPECIALIST,Part Time,  Hybrid ,  Los Angeles ,1,106091,Active
E00718,Engineering,Specialist,Full Time,HYBRID,los angeles,1,107087,Active
E03426,Sales,Specialist,  Full Time ,  Remote ,Los Angeles,10,111556,active
E01577,MArketing,Specialist,  part time ,Remote,LosAngeles,12,100741,Inactive
E01434,Engineering,Specialist,Parttime,Hyrid,  Los Angeles ,11,114094,  Inactive 
E00067,  Marketing ,  Specialist ,  Part Time ,  In Person ,Los Angeles,14,115335,Actve
E03433,  Marketing ,Specialist,  FULL TIME ,  Remote ,Los Angeles,12,119054,  active 
E01096,Saless,Specialist,Prt Time,Remtoe,Los Angeles,12,117697,  active 
E00660,IT,Specialist,  Full Time ,  Hybrid ,Los Angeles,4,110044,Actve
E00847,Engineering,Specialist,Part Time,REMOTE,Los Angeles,1,107571,ACTIVE
E02708,Enginerring,Specialist,Full Time,Hybrid,  Los Angeles ,11,106679,Active
E01623,Marketing,specialist,  Full Time ,  Remote ,  Los Angeles ,9,112732,  ACTIVE 
E03479,  Marketing ,  Specialist ,Full Time,In Person,LOS ANGELES,7,111117,Activ
E03484,Engineering,Specialist,Fulltime,In Persn,Los Aneles,16,113369,Active
E03488,hr,Specialist,Prt Time,Hybrid,  Los Angeles ,11,109369,Active
E02689,marketing,  Specialist ,FULL TIME,Hybrid,  Los Angeles ,20,103277,Activ
E02117,Saless,Specialist,Fll Time,  In Person ,  Los Angeles ,5,109178,Inactive
E01652,  Engineering ,Specialist,Parttime,Remot,Los Angeles,3,105665,Active
E03983,Finance,Specialist,  Part Time ,In Persn,  Los Angeles ,8,117193,Active
E01413,It,  Specialist ,  Full Time ,Remot,LosAngeles,9,114578,inactive
E03514,Enginerring,  Specialist ,Full Time,Hybrid,  Los Angeles ,9,118413,Active
E00550,Saless,  Specialist ,  Full Time ,remote,  Los Angeles ,7,113595,ACTIVE
E01687,FINANCE,  Specialist ,  FULL TIME ,Hybrid,Los Angeles,15,100979,Actve
E03537,  It ,  Specialist ,Full Time,In Persn,  Los Angeles ,13,108794,  Inactive 
E00824,Sales,specialist,  Full Time ,Hybrid,Los Aneles,2,114400,  Inactive 
E03555,Hr,specialist,  Full Time ,Remote,LOS ANGELES,19,115050,ACTIVE
E00891,Slaes,specialist,Prt Time,Hybrid,Los Aneles,8,106790,Active
E00901,Sales,Specialist,Full Time,Remot,  LOS ANGELES ,19,106197,Active
E02603,  Finance ,Specialist,Part Time,In Persn,  Los Angeles ,13,106872,INACTiVE
E03294,It,  Specialist ,  Full Time ,Hybrid ,  Los Angeles ,16,113580,  Active 
E01383,Markting,Specialist,  Full Time ,In Person,LOS ANGELES,11,102166,Active
E03596,It,  specialist ,  Full Time ,In Persn,  los angeles ,7,105533,INACTIVE
E03600,  finance ,Specialist,Full Time,Hybrid ,Los Aneles,1,119853,  Active 
E03614,  Engineering ,Specialist,  Full Time ,In Person,Los Angeles,18,109531,  inactive 
E01150,Hr,Specialist,Fll Time,In Person,Los Angeles,19,107381,active
E03103,  Hr ,specialist,Fll Time,  Hybrid ,  Los Angeles ,18,108982,  ACTIVE 
E02568,Saless,Specialist,  Part Time ,Hybrid,Los Aneles,17,110044,  Active 
E03291,Finace,Specialist,Full Time,  hybrid ,LosAngeles,11,107034,  Active 
E02914,Finance,specialist,Part Time,Remot,  Los Angeles ,10,108757,  Active 
E03646,MARKETING,specialist,Part Time,Hybrid,Los Angeles,9,110044,ACTiVE
E02916,  It ,Specialist,  Part Time ,  Remote ,Los Angeles,9,109018,Inactve
E03668,Hr,Specialist,  Part Time ,In Person,Los Angeles,17,102016,Active
E00419,finance,Specialist,  Full Time ,In Persn,Los Angeles,7,119187,  Active 
E00418,  Engineering ,Specialist,  full time ,HYBRID,los angeles,4,100013,Inactve
E01146,FINANCE,specialist,part time,In Person,Los Angeles,13,108541,Actve
E01819,Finance,Specialist,  full time ,  HYBRID ,LosAngeles,8,105887,  Active 
E03704,Finance,Specialist,  Part Time ,IN PERSON,LOS ANGELES,6,111969,ACTiVE
E00391,  Hr ,  Specialist ,Fulltime,IN PERSON,los angeles,2,114045,Active
E03126,Hr,Specialist,Full Time,  Hybrid ,Los Angeles,4,113244,Activ
E03705,  Engineering ,SPECIALIST,Fulltime,  In Person ,Los Aneles,11,118216,  active 
E02228,  Hr ,  Specialist ,  Full Time ,  Hybrid ,  Los Angeles ,19,106611,Inactive
E02525,  Sales ,Specialist,Fll Time,  In Person ,LosAngeles,20,104698,  Active 
E03717,  Marketing ,  Specialist ,Full Time,  In Person ,  Los Angeles ,12,117702,ACTIVE
E03265,  Sales ,Specialist,Prt Time,  Hybrid ,  Los Angeles ,7,113648,  Active 
E03736,HR,Specialist,full time,Hyrid,  Los Angeles ,15,105004,Active
E00353,Markting,Specialist,Part Time,  Remote ,LosAngeles,14,113384,  Inactive 
E01862,I.T.,  Specialist ,Fulltime,Hybrid,LosAngeles,5,106098,Activ
E00350,  engineering ,Specialist,Prt Time,Hybrid,Los Angeles,6,106553,ACTIVE
E02491,  Sales ,  Specialist ,  Part Time ,  Remote ,Los Aneles,3,110256,  Active 
E03751,Enginerring,Specialist,Part Time,In Person,  Los Angeles ,19,106524,ACTiVE
E03757,Saless,  Specialist ,Fulltime,in person,los angeles,17,115265,  Active 
E03761,  Hr ,Specialist,Fll Time,Remote,Los Angeles,1,110517,Inactive
E03766,Sales,  Specialist ,Part Time,In Person,Los Angeles,4,107797,  Inactive 
E00319,Finace,  Specialist ,full time,Hybrid,LOS ANGELES,1,105004,Active
E00317,  It ,Specialist,PART TIME,  REMOTE ,los angeles,17,109776,Activ
E01904,  Engineering ,  Specialist ,Fulltime,  Hybrid ,Los Angeles,8,110455,  INACTIVE 
E03237,Finance,  Specialist ,PART TIME,Remote,  Los Angeles ,1,106426,Activ
E01077,  IT ,  Specialist ,full time,  Remote ,LosAngeles,13,117633,Activ
E01917,FINANCE,SPECIALIST,Part Time,IN PERSON,Los Angeles,3,114115,Active
E02955,Engineering,SPECIALIST,  Part Time ,In Person,Los Angeles,19,110044,ACTIVE
E02961,it,  Specialist ,PART TIME,  IN PERSON ,Los Angeles,11,113238,  active 
E00280,  Marketing ,Specialist,  Part Time ,Remote,Los Angeles,17,109423,ACTiVE
E03802,Hr,specialist,Prt Time,Hybrid,Los Angeles,3,110618,Active
E01947,IT,Specialist,FULL TIME,  In Person ,  Los Angeles ,12,108058,ACTIVE
E03829,Finance,Specialist,Part Time,Inperson,Los Angeles,13,106026,Active
E03834,Sales,Specialist,Full Time,In Person,  Los Angeles ,3,114575,Inactive
E03838,  Engineering ,Specialist,  Full Time ,Remote,  Los Angeles ,9,118302,  Active 
E00222,  HR ,Specialist,  full time ,  Hybrid ,Los Angeles,14,118347,Actve
E03852,MArketing,  Specialist ,  PART TIME ,remote,  Los Angeles ,10,113755,  active 
E01992,Hr,  Specialist ,Part Time,In Person,  Los Angeles ,6,119896,ACTiVE
E01993,Engineering,Specialist,Part Time,Remtoe,los angeles,8,111997,  Active 
E01197,  it ,  Specialist ,Part Time,  Remote ,  Los Angeles ,2,104396,Active
E02002,  Sales ,Specialist,Prt Time,In Person,Los Angeles,5,105730,Active
E02388,Sales,specialist,  Full Time ,In Person,  los angeles ,20,117721,active
E02006,Hr,Specialist,  Full Time ,  HYBRID ,Los Angeles,3,108695,ACTiVE
E01289,Finance,  Specialist ,Fll Time,In Person,Los Angeles,10,100576,Active
E03149,Hr,SPECIALIST,Part Time,Remote,Los Aneles,15,104909,Active
E03202,  ENGINEERING ,SPECIALIST,Part Time,Hybrid ,Los Angeles,9,107861,  Active 
E02023,Hr,Specialist,Fulltime,Remote,  Los Angeles ,10,107313,  Active 
E03193,Marketing,  Specialist ,FULL TIME,Remtoe,LOS ANGELES,11,104231,Inactve
E01035,It,Specialist,Part Time,In Persn,LOS ANGELES,16,112539,  active 
E00170,finance,Specialist,  Full Time ,In Person,Los Angeles,11,111164,  Inactive 
E03886,Enginering,  Specialist ,Full Time,In Persn,LosAngeles,14,104378,Active
E01036,Marketing,Specialist,Fulltime,  HYBRID ,  Los Angeles ,16,102199,Active
E03011,  Engineering ,Specialist,Fll Time,  in person ,LosAngeles,18,110795,Active
E03926,  Hr ,  Specialist ,Part Time,IN PERSON,LOS ANGELES,3,117585,Actve
E03942,Engineering,specialist,Full Time,Remtoe,  Los Angeles ,11,119077,Active
E02337,marketing,  Specialist ,Fulltime,Remote,LOS ANGELES,16,115195,Actve
E02096,  finance ,Specialist,  Full Time ,In Person,los angeles,5,100722,Active
E02833,Sales,  Specialist ,Fulltime,Remote,Los Angeles,13,111628,ACTiVE
E01485,it,specialist,Full Time,  Hybrid ,Los Angeles,12,117738,Active
E02277,IT,  Specialist ,Prt Time,Remote,Los Angeles,20,110715,Actve
E03358,Slaes,  Specialist ,Part Time,  REMOTE ,  Los Angeles ,13,105998,  Active 
E01499,engineering,Specialist,Part Time,Remote,  Los Angeles ,19,104056,Activ
E01500,  Engineering ,Specialist,Part Time,  in person ,LosAngeles,4,117470,Actve
E01507,Marketing,Specialist,Fulltime,  In Person ,  Los Angeles ,10,101656,Actve
E03375,  It ,  Specialist ,Part Time,  In Person ,LOS ANGELES,10,103814,  Inactive 
E00803,Engineering,Specialist,FULL TIME,remote,LosAngeles,3,101240,  Active 
E01517,  Finance ,  Specialist ,  Part Time ,  in person ,Los Angeles,7,115643,ACTIVE
E00808,Saless,Specialist,  Full Time ,In Person,Los Angeles,12,108661,  INACTIVE 
E02797,finance,Specialist,Parttime,Hyrid,LosAngeles,13,117480,Actve
E00743,ENGINEERING,Specialist,Fll Time,Remot,Los Angeles,14,118873,  inactive 
E02772,  Engineering ,Specialist,Full Time,Hybrid ,  Los Angeles ,8,109675,Active
E00801,Saless,Manager,Prt Time,REMOTE,Los Angeles,7,116651,Active
E01042,Hr,Managr,Full Time,Hybrid,Los Angeles,10,79695,  Active 
E00140,  Sales ,  Manager ,Full Time,  Hybrid ,los angeles,20,123669,  Inactive 
E02316,  Engineering ,  Manager ,  Full Time ,  In Person ,Los Angeles,13,90673,  Active 
E00770,Markting,Manger,part time,IN PERSON,Los Aneles,5,84595,  Active 
E00662,IT,manager,Full Time,HYBRID,LOS ANGELES,9,97964,Activ
E03201,Marketing,  Analyst ,PART TIME,IN PERSON,  Miami ,13,94815,ACTIVE
E02402,engineering,Analist,Full Time,in person,Miami,1,87077,  Active 
E01830,engineering,analyst,Full Time,In Person,Miami,16,97712,inactive
E02647,Engineering,Analyst,Part Time,Remote,miami,10,90331,  active 
E02417,  marketing ,Anlyst,Full Time,Hybrid ,  Miami ,15,99504,  Active 
E01675,Saless,Analist,Fll Time,REMOTE,MIAMI,2,86440,Active
E00861,Engineering,  Analyst ,  FULL TIME ,Hybrid ,  Miami ,15,90401,Active
E03114,Finance,analyst,  Full Time ,in person,Miami,1,89533,Active
E00568,Enginering,Anlyst,Full Time,  Remote ,Miami,10,93105,Inactive
E00450,I.T.,Analyst,Part Time,  Remote ,Miami,4,88178,Active
E01283,  Finance ,  Analyst ,Full Time,  Hybrid ,Miami,10,93982,Inactiv
E02246,FINANCE,Analyst,  Part Time ,HYBRID,  Miami ,18,86127,Inactive
E00421,Hr,Analyst,  Full Time ,  Remote ,  Miami ,2,96720,active
E00461,Engineering,analyst,Prt Time,Remot,Miami,13,87393,  Active 
E01099,H.R.,  Analyst ,Full Time,In Person,Miami,11,94279,ACTiVE
E02531,Engineering,Analist,  Full Time ,Remote,Miami,8,97756,ACTIVE
E03631,Markting,Anlyst,Fulltime,REMOTE,miami,1,89296,INACTiVE
E01761,sales,  Analyst ,Parttime,Hyrid,Miami,8,89495,  Active 
E00038,Marketing,ANALYST,  Part Time ,  Hybrid ,Miami,16,86932,  Inactive 
E01374,Marketing,  ANALYST ,  Full Time ,Hybrid,Miami,13,88550,Inactive
E03292,Sales,Analyst,  Full Time ,  In Person ,  Miami ,8,94248,Active
E00783,Marketing,Analyst,FULL TIME,In Person,Miami,13,88677,INACTIVE
E02037,  Hr ,Analyst,Full Time,Inperson,Miami,4,86986,  Active 
E02538,Sales,Analyst,Full Time,In Persn,  Miami ,17,89054,ACTIVE
E03365,Finance,Analist,Part Time,hybrid,Miami,3,99862,  Active 
E00855,Sales,Anlyst,Fll Time,Remot,miami,10,94236,Inactive
E02003,  Sales ,Analist,Full Time,  Hybrid ,Miami,20,93476,Inactive
E02884,MARKETING,Analyst,  Part Time ,HYBRID,  MIAMI ,3,99685,Active
E02103,Marketing,analyst,  Full Time ,  In Person ,MIAMI,7,91773,Active
E03604,Marketing,Analyst,  FULL TIME ,HYBRID,miami,18,96304,Active
E00854,finance,Analist,  Part Time ,In Person,Miami,20,94791,Active
E02782,Finance,Analist,  Full Time ,In Person,  Miami ,16,92482,ACTIVE
E03947,Marketing,Anlyst,Fll Time,Inperson,miami,2,88586,Actve
E01278,  Finance ,  Analyst ,Full Time,in person,Miami,12,91131,Activ
E03269,Hr,Analyst,Fll Time,Inperson,  Miami ,14,93482,Actve
E00168,It,  Analyst ,  Part Time ,Inperson,Miami,10,86821,  ACTIVE 
E02596,FINANCE,Anlyst,Parttime,Inperson,Miami,15,89210,active
E03961,Finace,Analyst,Prt Time,Remtoe,Miami,18,88488,Active
E01732,  Engineering ,Analyst,Parttime,Hyrid,Miami,2,85467,  active 
E01561,  It ,  Analyst ,part time,hybrid,  Miami ,6,87884,ACTIVE
E01602,  Marketing ,Analyst,  Full Time ,Remtoe,miami,14,87629,Active
E01636,  Marketing ,Anlyst,Full Time,Hybrid,miami,18,89393,ACTiVE
E03489,Enginering,  Analyst ,Fulltime,Hyrid,Miami,2,94488,Active
E01598,Engineering,Analyst,Fulltime,Remot,miami,15,95952,Activ
E00638,  ENGINEERING ,  Analyst ,Part Time,  Remote ,Miami,18,91374,ACTiVE
E03025,Engineering,Analyst,  Full Time ,Hyrid,Miami,1,87933,  INACTIVE 
E00508,Sales,Analyst,  Part Time ,Remote,  Miami ,10,87400,Inactive
E03141,H.R.,  Analyst ,Parttime,Remtoe,  Miami ,20,86238,Active
E03568,  Engineering ,Analyst,  Full Time ,  Remote ,Miami,19,94016,Activ
E01931,Engineering,Analyst,Part Time,in person,Miami,7,87948,Inactive
E00761,Hr,Analyst,  part time ,Remote,miami,16,87454,  Active 
E00056,IT,  analyst ,part time,  In Person ,  Miami ,15,96351,INACTiVE
E00159,  Marketing ,Analyst,Full Time,  In Person ,Miami,20,91306,Activ
E02558,  It ,analyst,Parttime,Hybrid,Miami,4,96427,Active
E03787,  Marketing ,Analyst,  Full Time ,  In Person ,Miami,5,85732,  Active 
E00218,I.T.,  Analyst ,Part Time,  Remote ,Miami,7,94030,ACTIVE
E02463,  Finance ,Analyst,Full Time,Remtoe,  miami ,15,92361,Active
E03775,  marketing ,Analist,Part Time,hybrid,Miami,20,94160,Active
E01349,Finance,Anlyst,Part Time,  Remote ,Miami,6,95118,  Active 
E03384,Finacne,Analyst,Part Time,In Person,  MIAMI ,16,99463,ACTIVE
E01131,Hr,  analyst ,Fll Time,Remot,  Miami ,8,92898,  Active 
E02470,hr,  Analyst ,  full time ,  In Person ,Miami,10,98613,Activ
E03563,Finance,  analyst ,Prt Time,  In Person ,Miami,14,89688,  Inactive 
E01074,  Finance ,  ANALYST ,Fll Time,hybrid,  Miami ,9,93559,Active
E00369,Finance,analyst,  PART TIME ,  Hybrid ,Miami,20,94365,ACTIVE
E01004,Enginerring,  Analyst ,Parttime,Hybrid ,  MIAMI ,6,90606,Actve
E03005,Finacne,Analyst,Part Time,In Person,  Miami ,17,92182,Activ
E03348,It,Analist,Part Time,Hybrid,Miami,1,89109,ACTiVE
E03820,Enginering,ANALYST,  Full Time ,Remote,Miami,15,89908,ACTiVE
E02628,It,analyst,Full Time,  hybrid ,Miami,13,91740,Active
E00671,Hr,Analyst,Fulltime,In Persn,  Miami ,10,92182,ACTiVE
E02492,HR,  ANALYST ,Full Time,Remote,MIAMI,1,96592,Activ
E00031,It,  Analyst ,Full Time,  IN PERSON ,Miami,18,94172,Actve
E01428,  Engineering ,ANALYST,Prt Time,  Remote ,Miami,10,96986,  Inactive 
E03307,  It ,Anlyst,PART TIME,in person,Miami,10,94924,Active
E03680,Hr,Anlyst,  FULL TIME ,Inperson,Miami,11,94164,  ACTIVE 
E01853,Sales,Analyst,Full Time,  In Person ,miami,7,90997,Inactive
E01180,  It ,Anlyst,Full Time,Remote,  Miami ,15,99158,ACTiVE
E03042,Enginering,  ANALYST ,FULL TIME,Remote,  MIAMI ,18,96287,active
E01117,  It ,Analyst,FULL TIME,Remote,miami,18,85787,INACTiVE
E03828,  Engineering ,analyst,Full Time,  Remote ,Miami,18,90151,Active
E03475,Finance,Analyst,Parttime,Remtoe,Miami,3,95225,Active
E00722,Slaes,ANALYST,  part time ,  Remote ,Miami,10,88301,Inactive
E00411,sales,  Analyst ,  Full Time ,  Remote ,  Miami ,10,92214,Inactiv
E03865,  Sales ,ANALYST,Full Time,Remote,Miami,6,99819,  active 
E02015,HR,  Analyst ,Prt Time,  In Person ,miami,16,93568,INACTIVE
E02275,FINANCE,  Analyst ,Part Time,  Remote ,Miami,12,91865,  Active 
E03670,Markting,  ANALYST ,PART TIME,In Persn,  Miami ,9,93358,ACTIVE
E00806,Finacne,Analyst,Part Time,Hybrid ,miami,14,92858,Active
E00028,Enginering,Analyst,  Part Time ,In Persn,Miami,18,95787,ACTIVE
E01549,Engineering,Analist,Parttime,Hyrid,  Miami ,15,93062,  Inactive 
E02383,Enginering,Analyst,  Full Time ,Remote,  Miami ,13,96365,  Active 
E02124,Hr,Anlyst,full time,In Person,  Miami ,20,90311,Active
E03840,Slaes,  Analyst ,Parttime,  In Person ,Miami,8,93175,  Active 
E00018,IT,Analist,  Part Time ,Hyrid,Miami,13,86303,Active
E03310,H.R.,analyst,Full Time,  remote ,Miami,9,87974,Inactive
E00552,Finance,Anlyst,Full Time,  Hybrid ,Miami,8,99810,  Inactive 
E03251,Sales,  Assistant ,Full Time,Inperson,  Miami ,7,66545,Active
E02426,  Marketing ,Assistant,  FULL TIME ,In Person,Miami,5,72099,Inactive
E02425,  Finance ,assistant,Full Time,  Hybrid ,Miami,2,65426,Active
E03845,MArketing,assistant,  Part Time ,  Hybrid ,  Miami ,20,68905,  Active 
E01979,Saless,Assistant,FULL TIME,  Remote ,Miami,7,71463,Activ
E03060,Sales,Assistant,Part Time,  Remote ,Miami,17,69888,ACTiVE
E01815,Engineering,  Assistant ,Full Time,In Person,Miami,6,68678,Inactive
E00920,  Sales ,Assistant,Prt Time,In Person,Miami,12,72235,inactive
E03682,  finance ,  assistant ,Fulltime,  Hybrid ,Miami,18,72276,  Active 
E00417,Enginering,Assistant,FULL TIME,Hyrid,Miami,17,69251,Inactive
E03335,MARKETING,  Assistant ,Full Time,Inperson,miami,13,71398,ACTIVE
E01798,I.T.,Assistant,  Part Time ,In Person,Miami,20,66540,Active
E02547,SALES,  Assistant ,  part time ,hybrid,MIAMI,7,67240,Inactive
E02917,  Marketing ,Assistant,  part time ,hybrid,Miami,18,65349,Active
E03656,  Marketing ,assistant,full time,  IN PERSON ,  MIAMI ,2,65515,Inactve
E01448,It,Assistant,Part Time,In Person,Miami,13,65753,  INACTIVE 
E03472,Engineering,  Assistant ,Fll Time,In Person,Miami,15,68965,  Active 
E03462,IT,ASSISTANT,Full Time,Hybrid,  Miami ,12,68777,ACTIVE
E01606,  It ,  Assistant ,Fulltime,Remot,Miami,20,74559,  ACTIVE 
E02315,Enginering,  Assistant ,Full Time,  In Person ,miami,2,74535,INACTiVE
E00846,Finace,Assistant,  Part Time ,  remote ,Miami,12,69224,  Active 
E00201,  Engineering ,Assistant,  Part Time ,Remtoe,  Miami ,7,73705,Active
E00200,  Finance ,  assistant ,Full Time,  In Person ,Miami,12,67254,  active 
E02387,  It ,Assistant,Full Time,  Remote ,  Miami ,19,68827,Active
E03650,Engineering,  Assistant ,PART TIME,Hybrid ,Miami,2,72329,Active
E03959,Sales,Assistant,  Full Time ,Remtoe,  Miami ,5,71592,Active
E02794,HR,Assistant,Prt Time,Hybrid,  Miami ,20,68654,Actve
E02789,  Hr ,Assistant,Fll Time,  In Person ,  Miami ,9,67661,Activ
E03872,Finance,Assistant,  FULL TIME ,Remote,Miami,2,74863,  ACTIVE 
E02788,It,Assistant,Part Time,Remot,  Miami ,5,74512,Active
E02024,  it ,  Assistant ,Full Time,  Hybrid ,Miami,11,72236,Inactive
E00453,Saless,assistant,Full Time,Remtoe,Miami,5,68063,Activ
E00460,It,Assistant,Fulltime,HYBRID,Miami,10,67927,INACTIVE
E03882,IT,assistant,part time,Remote,Miami,2,69651,inactive
E03022,HR,  Assistant ,Parttime,  Remote ,  Miami ,13,66624,Active
E03605,It,Assistant,Full Time,Hybrid ,Miami,18,65857,ACTIVE
E02043,FINANCE,  Assistant ,  part time ,  Remote ,miami,8,73897,Active
E03001,  Engineering ,Assistant,Part Time,Hybrid,  miami ,8,72745,Active
E00896,Slaes,  ASSISTANT ,Full Time,Remtoe,Miami,1,69160,  Active 
E02895,IT,  assistant ,Part Time,Remote,  Miami ,4,74289,Active
E03299,  Engineering ,  Assistant ,Fulltime,Remote,Miami,16,72947,  Inactive 
E01712,  Hr ,  Assistant ,Fulltime,Hyrid,Miami,12,66724,Actve
E02155,HR,assistant,  Part Time ,Hybrid,Miami,7,69748,INACTiVE
E00143,It,  assistant ,Full Time,hybrid,  Miami ,18,72198,  Active 
E02894,  Finance ,Assistant,  Part Time ,Hybrid,  Miami ,18,71173,Active
E03536,  Engineering ,Assistant,  Part Time ,HYBRID,MIAMI,12,68847,ACTIVE
E00877,It,  Assistant ,Parttime,Hybrid,miami,11,65089,  Active 
E00541,  Sales ,Assistant,Parttime,IN PERSON,  Miami ,14,74275,  Active 
E00544,  It ,Assistant,Fll Time,Hyrid,  Miami ,9,69748,Actve
E01693,Hr,Assistant,Part Time,  Hybrid ,Miami,12,66688,  Active 
E00073,SALES,Assistant,FULL TIME,  In Person ,Miami,11,71538,  Active 
E03070,  Engineering ,Assistant,Part Time,IN PERSON,Miami,7,73048,  Active 
E03927,It,Assistant,part time,Hybrid,MIAMI,15,71003,Activ
E00108,Enginerring,Assistant,Fll Time,Hybrid,Miami,16,68212,  Active 
E00102,  Sales ,  Assistant ,Part Time,In Persn,  Miami ,9,69149,INACTIVE
E02348,Hr,assistant,PART TIME,In Person,Miami,11,74439,ACTIVE
E00556,it,  Assistant ,Fll Time,Remot,MIAMI,19,65438,Active
E01264,  Sales ,  Assistant ,Full Time,Hybrid ,  Miami ,19,65883,Active
E03403,Hr,  assistant ,  Part Time ,Remot,  MIAMI ,14,66296,  Active 
E01537,  Engineering ,Assistant,Part Time,In Person,Miami,18,65589,Activ
E00570,It,Assistant,Full Time,Remote,Miami,2,73219,  Active 
E03943,  Engineering ,Assistant,  FULL TIME ,In Person,Miami,5,74562,Inactive
E01430,Marketing,assistant,Parttime,Hybrid,  Miami ,16,69924,Inactiv
E00572,Hr,  Assistant ,Parttime,In Persn,  Miami ,14,69593,ACTiVE
E03108,Enginerring,Assistant,Parttime,  Remote ,  Miami ,11,70104,Active
E00081,H.R.,ASSISTANT,Full Time,In Person,  miami ,11,65449,  Inactive 
E03404,  It ,Assistant,Prt Time,  In Person ,  Miami ,11,66647,  Active 
E03314,marketing,Assistant,FULL TIME,IN PERSON,  Miami ,11,73206,ACTIVE
E00597,  Marketing ,Assistant,Part Time,Hybrid ,Miami,3,71472,ACTIVE
E01480,  Sales ,  Assistant ,Fll Time,  In Person ,  Miami ,2,69482,Activ
E00858,Engineering,Assistant,  Full Time ,In Person,  Miami ,20,66867,Active
E02676,Marketing,Assistant,Part Time,Hyrid,Miami,13,70647,  Inactive 
E00775,hr,Assistant,Part Time,  hybrid ,Miami,4,70113,ACTIVE
E03031,  Engineering ,  Assistant ,  PART TIME ,In Person,MIAMI,18,69852,ACTiVE
E00682,  Engineering ,Assistant,Part Time,Remote,Miami,1,68147,Active
E00074,H.R.,Assistant,  Part Time ,  HYBRID ,  Miami ,16,65155,Active
E00768,Finance,Assistant,Full Time,  In Person ,miami,18,74398,Actve
E03499,Marketing,Assistant,Fll Time,In Person,Miami,9,74361,ACTIVE
E02152,sales,ASSISTANT,Full Time,Remote,  Miami ,15,69548,Active
E02870,It,ASSISTANT,Full Time,  Hybrid ,MIAMI,20,67625,  Active 
E02151,  Hr ,Assistant,  part time ,Hybrid,Miami,6,67674,ACTiVE
E03492,Finace,  Assistant ,Part Time,Remot,  miami ,17,74086,Active
